item_id,title,developer,release_date,price
271467,Rocksmith® 2014 – Matchbox Twenty - “She’s So Mean”,Ubisoft - San Francisco,2014.0,2.99
218820,Mercenary Kings,Tribute Games Inc.,2014.0,19.99
270050,Quest of Dungeons,David Amador,2014.0,4.99
271469,Rocksmith® 2014 – Matchbox Twenty Song Pack,Ubisoft - San Francisco,2014.0,11.99
266370,Calibre 10 Racing,Bongfish GmbH,2014.0,1.99
271468,Rocksmith® 2014 – Matchbox Twenty - “Unwell”,Ubisoft - San Francisco,2014.0,2.99
258645,Train Simulator: Dispolok BR 189 Loco Add-On,Dovetail Games,2014.0,19.99
273380,Total War: ROME II - Hannibal at the Gates Campaign Pack,Creative Assembly,2014.0,14.99
287740,The Witch's Yarn,Mousechief,2014.0,9.99
270650,Scourge: Outbreak - Blindside PvP Map pack,Tragnarion Studios,2014.0,1.99
282880,FaeVerse Alchemy,Subsoap,2014.0,0
286460,Black Mirror II,Cranberry Production,2011.0,9.99
278481,2014 Edition Add-on - Masters of the World DLC,Eversim,2014.0,9.99
284710,Abyss: The Wraiths of Eden,Artifex Mundi,2012.0,9.99
283370,Marine Sharpshooter II: Jungle Warfare,Jarhead Games,2004.0,9.99
289340,Freight Tycoon Inc.,Nikita,2007.0,4.99
289380,Konung 3: Ties of the Dynasty,1C Company,2010.0,2.99
289440,Perimeter,K-D Lab,2004.0,3.99
289480,The Tomorrow War,CrioLand,2009.0,2.99
289280,El Matador,Plastic Reality Technologies,2006.0,3.99
281341,Call of Duty®: Ghosts - Zakhaev Special Character,Infinity Ward,2014.0,1.99
281340,Call of Duty®: Ghosts - Legend Pack - Makarov,Infinity Ward,2014.0,3.99
281342,Call of Duty®: Ghosts - Rorke Special Character,Infinity Ward,2014.0,1.99
288040,Actual Sunlight,WZOGI,2014.0,4.99
292320,Euro Truck Simulator 2 - Force of Nature Paint Jobs Pack,SCS Software,2014.0,1.99
289600,Marauder,Apeiron,2009.0,9.99
286320,Oknytt,Nemoria Entertainment,2013.0,4.99
240970,Half Minute Hero: The Second Coming,Opus,2014.0,9.99
287020,Harvester,DigiFX Interactive,1996.0,5.99
292350,GTGD S2: Just One Dev,GTGD,2014.0,0.99
277430,Halo: Spartan Assault,"Vanguard Games,343 Industries",2014.0,2.99
269110,Super Motherload,XGen Studios,2013.0,14.99
287760,Leadwerks Game Engine - Professional Edition,Leadwerks Software,2014.0,99.99
286500,"House of 1,000 Doors: Family Secrets Collector's Edition",Alawar,2014.0,9.99
291290,Motte Island,Gamebell Studio,2014.0,4.99
283560,Munich Bus Simulator,TML-Studios,2014.0,24.99
283040,Paper Dungeons,"Stephane Valverde,Leslie Valverde",2014.0,9.99
271475,Rocksmith® 2014 – Bob Dylan - “Just Like a Woman”,Ubisoft - San Francisco,2014.0,2.99
269550,Zoom Player 13 : Steam Edition,Inmatrix LTD,2014.0,29.96
271476,Rocksmith® 2014 – Bob Dylan - “Like a Rolling Stone”,Ubisoft - San Francisco,2014.0,2.99
271477,Rocksmith® 2014 – Bob Dylan - “Subterranean Homesick Blues”,Ubisoft - San Franciscos,2014.0,2.99
291450,Smugglers 5,Niels Bauer Games,2014.0,9.99
290280,Volt,Quantized Bit,2014.0,1.99
258851,Hive - The Ladybug,BlueLine Games,2014.0,2.99
280680,Krita Gemini,Krita Foundation,2014.0,9.99
256525,Town Scenery Pack,Dovetail Games,2009.0,4.99
256524,Platform Clutter Scenery Pack,RailSimulator.com,2009.0,4.99
256526,Class A1 ‘Tornado’ Ex-Works Grey Add-on Livery,Dovetail Games,2009.0,4.99
256527,Class A1 'Tornado' Express Passenger Blue Add-on Livery,Dovetail Games,2009.0,4.99
256555,Thompson Class B1 LNER Green Add-on Livery,Dovetail Games,2009.0,4.99
256549,"F7 Southern Pacific ""Bloody Nose"" Add-on Livery",Dovetail Games,2009.0,4.99
256552,BR Class 31 Ochre Add-on Livery,Dovetail Games,2009.0,4.99
275163,BR Provincial Sector Class 143 Add-on Livery,Dovetail Games,2014.0,4.99
275804,BR Blue Class 08 Add-on Livery,Dovetail Games,2009.0,4.99
275807,BR Green Class 08 Add-on Livery,Dovetail Games,2009.0,4.99
275809,BR General Class 08 Add-on Livery,Dovetail Games,2009.0,4.99
256554,Class 31 Intercity Add-on Livery,Dovetail Games,2009.0,4.99
256532,Class 31 Regional Railways Add-on Livery,Dovetail Games,2009.0,4.99
246680,Secrets of Rætikon,Broken Rules,2014.0,9.99
284000,Putt-Putt® and Pep's Balloon-o-Rama,Humongous Entertainment,1996.0,4.99
284020,Freddi Fish and Luther's Maze Madness,Humongous Entertainment,1996.0,4.99
283920,Putt-Putt® Joins the Parade,Humongous Entertainment,1992.0,6.99
289540,Secrets of Rætikon - Soundtrack,Broken Rules,2014.0,4.99
271570,Space Farmers,BumpkinBrothers,2014.0,9.99
284950,Pixel Puzzles: Japan,DL Softworks,2014.0,6.99
283960,Pajama Sam: No Need to Hide When It's Dark Outside,Humongous Entertainment,1996.0,6.99
292880,Robin's Quest,Gogii Games,2014.0,4.99
283940,Freddi Fish and The Case of the Missing Kelp Seeds,Humongous Entertainment,1994.0,6.99
293420,Heldric - The legend of the shoemaker,Astral Byte Ltd.,2014.0,8.99
260130,Agarest: Generations of War Zero,Idea Factory,2014.0,19.99
263540,Villagers and Heroes,Mad Otter Games,2014.0,0
282760,Circuits,Digital Tentacle,2014.0,4.99
280380,Uprising44: The Silent Shadows,DMD Enterprise,2014.0,1.99
289800,Dracula: The Resurrection,Microids,2014.0,4.99
291270,Vitrum,9heads Game Studios,2012.0,1.99
279480,Abalone,Games Up,2014.0,4.99
292160,UFO: Aftermath,Altar Interactive,2003.0,3.99
289360,Konung 2,1C Company,2004.0,2.99
289220,BorderZone,"Saturn-plus,Orion",2006.0,2.99
289460,RC Cars,Creat Studio,2003.0,2.99
289200,Ascension to the Throne,DVS,2007.0,2.99
283270,Jagged Alliance 1: Gold Edition,"Sir-Tech,Madlab Software",1994.0,9.99
287091,Battle Academy - Operation Market Garden,Slitherine Ltd.,2011.0,9.99
287090,Battle Academy - Blitzkrieg France,Slitherine Ltd.,2010.0,9.99
287094,Battle Academy - Rommel in Normandy,Slitherine Ltd.,2013.0,9.99
287095,Battle Academy - Fortress Metz,Slitherine Ltd.,2013.0,9.99
287092,Battle Academy - Operation Sealion,Slitherine Ltd.,2012.0,9.99
287093,Battle Academy - Operation Husky,Slitherine Ltd.,2013.0,9.99
286340,FarSky,Farsky Interactive,2014.0,4.99
288730,Redneck Racers,"Play, Silden",2010.0,2.99
297570,Warrior Kings,Black Cactus,2002.0,9.99
283660,Rabbit Hole 3D: Steam Edition,Somi,2014.0,2.99
252570,Depths of Fear :: Knossos,Dirigo Games,2014.0,5.99
293960,Spice Road,Aartform Games,2014.0,19.99
287720,Nostradamus: The Last Prophecy,Microids,2014.0,4.99
281280,Mashed,Supersonic Software,2004.0,4.99
264080,Vangers,K-D Lab,1998.0,6.99
292390,Realms of the Haunting,Gremlin Interactive,1996.0,9.99
292410,Street Racing Syndicate,Eutechnyx,2005.0,9.99
284830,Clockwork Tales: Of Glass and Ink,Artifex Mundi,2013.0,9.99
295770,Rogue Shooter: The FPS Roguelike,Hippomancer,2014.0,4.99
296210,Brigade E5: New Jagged Union,Apeiron,2006.0,3.99
290406,Stardust Pack,Ubisoft Montréal,2014.0,2.99
289890,"7,62 High Calibre",Apeiron,2007.0,4.99
289320,"Fairy Tale About Father Frost, Ivan and Nastya",Bohemia Interactive,2000.0,2.99
279500,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,Ticonblu,2014.0,4.99
250640,Croixleur Sigma,souvenir circ.,2014.0,7.99
289730,Kovac’s Way DLC,Eko Software,2014.0,1.99
250300,F-15C for DCS World,Eagle Dynamics SA,2014.0,9.99
244830,Wing IDE 5,Wingware,2014.0,79.99
288500,Black Rainbow,Cateia Games,2014.0,6.99
281220,BloodRayne Betrayal,Abstraction Games,2014.0,9.99
227780,Serious Sam Classics: Revolution,"Croteam,Alligator Pit",2014.0,9.99
222628,Train Simulator: BR Class 20 Loco Add-On,Dovetail Games,2014.0,19.99
266050,Into the Dark: Ultimate Trash Edition,Homegrown Games,2014.0,7.99
274880,Jet Car Stunts,GRIP Digital s.r.o.,2014.0,2.99
264060,Full Bore,Whole Hog Games,2014.0,14.99
295730,Sweezy Gunner,Windybeard,2014.0,3.99
273300,Outlast: Whistleblower DLC,Red Barrels,2014.0,8.99
294907,Rocksmith® 2014 – 311 - “Down”,Ubisoft - San Francisco,2014.0,2.99
281900,Indie Graphics Bundle - Royalty Free Sprites,Eldon Harris,2014.0,24.99
294906,Rocksmith® 2014 – 311 - “Beautiful Disaster”,Ubisoft - San Francisco,2014.0,2.99
294905,Rocksmith® 2014 – 311 - “Amber”,Ubisoft - San Francisco,2014.0,2.99
294908,Rocksmith® 2014 – 311 Song Pack,Ubisoft - San Francisco,2014.0,7.99
299070,Warrior Kings: Battles,Black Cactus,2003.0,9.99
268540,The Whispered World Special Edition,Daedalic Entertainment,2014.0,19.99
299100,Back To Life 2,Carlo D'Apostoli Projects,2014.0,4.99
273600,Descent: FreeSpace – The Great War,Volition Inc.,2014.0,9.99
292760,Rise of Prussia Gold,Ageod,2013.0,19.99
225600,Blade Symphony,Puny Human,2014.0,4.99
291900,Democracy 3: Extremism,Positech Games,2014.0,4.99
299140,Fantasy Grounds - PFRPG Basic Paths: Fangs from the Past,"SmiteWorks USA, LLC",2014.0,8.99
296530,Coldfire Keep,Steve Jarman,2014.0,4.99
266490,Lili: Child of Geos - Complete Edition,"BitMonster, Inc.",2014.0,14.99
252690,Fantasy Grounds,"SmiteWorks USA, LLC",2014.0,39.99
269330,Chronology,Bedtime Digital Games,2014.0,4.99
293320,Coma: Mortuary,"Nova Dimension,Naga Entertainment",2014.0,5.99
260160,The Last Tinker™: City of Colors,Mimimi Productions,2014.0,19.99
287200,Wildlife Park 3,b-alive gmbh,2014.0,9.99
299300,Fantasy Grounds - C&amp;C Castle Keeper's Guide,"SmiteWorks USA, LLC",2014.0,24.99
277820,Gas Guzzlers Extreme: Full Metal Frenzy,Gamepires,2014.0,4.99
285420,Deadly Sin 2,Dancing Dragon Games,2010.0,4.99
283620,World of Subways 3 – London Underground Circle Line,TML-Studios,2014.0,24.99
301240,Fantasy Grounds - 3.5E/PFRPG: A00: Crow's Rest Island,"SmiteWorks USA, LLC",2014.0,5.99
294910,Rocksmith® 2014 – Mastodon - “Oblivion”,Ubisoft - San Francisco,2014.0,2.99
294909,Rocksmith® 2014 – Mastodon - “Black Tongue”,Ubisoft - San Francisco,2014.0,2.99
294912,Rocksmith® 2014 – Mastodon Song Pack,Ubisoft - San Francisco,2014.0,7.99
258652,Train Simulator: Munich - Garmisch-Partenkirchen Route Add-On,Dovetail Games,2014.0,19.99
294911,Rocksmith® 2014 – Mastodon - “Colony Of Birchmen”,Ubisoft - San Francisco,2014.0,2.99
256505,Awesomenauts - Giga Sentorii Skin,Ronimo Games,2014.0,4.99
227060,Hegemony Rome: The Rise of Caesar,Longbow Games,2014.0,14.99
269790,DreadOut,Digital Happiness,2014.0,14.99
284790,Nightmares from the Deep 2: The Siren`s Call,Artifex Mundi,2013.0,9.99
288690,Sudokuball Detective,Witan Entertainment,2009.0,4.99
298680,DreadOut Soundtrack &amp; Manga DLC,Digital Happiness,2014.0,5.99
238460,BattleBlock Theater®,The Behemoth,2014.0,14.99
298140,Rhiannon: Curse of the Four Branches,Arberth Studios,2008.0,4.99
282100,Fearless Fantasy,Enter Skies,2014.0,6.99
252550,Qbeh-1: The Atlas Cube,Liquid Flower,2014.0,9.99
268520,Orc Attack: Flatulent Rebellion,Casual Brothers,2014.0,9.99
244450,Men of War: Assault Squad 2,Digitalmindsoft,2014.0,29.99
299170,Vault Cracker,Gogii Games,2014.0,4.99
299180,Millionaire Manor,Gogii Games,2010.0,4.99
294720,Putt-Putt® and Fatty Bear's Activity Pack,Humongous Entertainment,1994.0,4.99
294670,Putt-Putt® Travels Through Time,Humongous Entertainment,1997.0,6.99
296450,Graviteam Tactics: Volokonovka 1942,Graviteam,2014.0,14.99
281601,Agarest Zero - DLC Bundle #2,Idea Factory,2014.0,4.99
300910,Monster Challenge Circus,Freegamer,2014.0,4.99
292260,"Spy Fox 3 ""Operation Ozone""",Humongous Entertainment,2001.0,6.99
292800,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,Humongous Entertainment,2000.0,6.99
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,Humongous Entertainment,1998.0,6.99
301190,Frederic: Resurrection of Music,Forever Entertainment S. A.,2014.0,2.99
300510,Them - The Summoning,Gamatic,2014.0,4.99
301150,The Treasures of Montezuma 4,Alawar Entertainment,2013.0,6.99
277510,Shiny The Firefly,Stage Clear Studios,2014.0,9.99
271850,Men of War: Assault Squad 2 - Deluxe Edition upgrade,Digitalmindsoft,2014.0,6.99
279520,Rage Runner,Hypercane Studios,2014.0,4.99
290990,Flower Shop: Summer In Fairbrook,Winter Wolves,2010.0,14.99
293880,Dark Scavenger,Psydra Games LLC,2014.0,4.99
279540,Pretentious Game,Keybol,2014.0,1.99
299240,Transistor: Original Soundtrack,Supergiant Games,2014.0,9.99
297150,QUALIA 3: Multi Agent Soundtrack,"神奈川電子技術研究所,EXTREME",2014.0,2.99
248570,Toribash,Nabi Studios,2006.0,0
290460,Legionwood 2: Rise of the Eternal's Realm - Director's Cut,Dark Gaia Studios,2014.0,5.99
300540,Sweet Lily Dreams,RosePortal Games,2014.0,14.99
266030,DRAKERZ-Confrontation,Peoleo Entertainment,2014.0,0
294310,DRAKERZ-Confrontation : 12 virtual BOOSTERS,Peoleo Entertainment,2014.0,19.99
294311,DRAKERZ-Confrontation : 36 virtual BOOSTERS,Peoleo Entertainment,2014.0,59.99
292721,DRAKERZ-Confrontation : virtual STARTER pack FURKHAN + OGAM,Peoleo Entertainment,2014.0,14.99
299820,Paradigm Shift,Evilized Productions,2014.0,1.99
290040,Retro Game Crunch,"Rusty Moyher,Shaun Inman,Matt Grimm",2014.0,9.99
295220,Europa Universalis IV: Anthology of Alternate History,Paradox Development Studio,2014.0,6.99
292981,Crusader Kings II: Persian Portraits,Paradox Development Studio,2014.0,1.99
292722,DRAKERZ-Confrontation : virtual STARTER pack MELEON + KWARTZ,Peoleo Entertainment,2014.0,14.99
292980,Crusader Kings II: Persian Unit Pack,Paradox Development Studio,2014.0,1.99
274431,Space Hulk - Harbinger of Torment Campaign,Full Control Studios,2014.0,4.99
297790,Euro Truck Simulator 2 - Metallic Paint Jobs Pack,SCS Software,2014.0,1.99
302460,I Am Vegend - Zombiegeddon,Appmania/i-Free,2013.0,2.99
289240,Perimeter: Emperor's Testament,K-D Lab,2006.0,3.99
293860,White Noise Online,Milkstone Studios,2014.0,4.99
289180,A.I.M.2 Clan Wars,SkyRiver Studios,2007.0,2.99
261110,Killer is Dead - Nightmare Edition,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,2014.0,19.99
245620,Tropico 5,Haemimont Games,2014.0,19.99
272990,GAUGE,Étienne Périn,2014.0,3.99
301700,Numba Deluxe,Cobra Mobile,2013.0,2.99
303332,Fantasy Grounds - Creature Collection 4E - Heroic 1 Token Pack,"SmiteWorks USA, LLC",2014.0,12.99
303331,Fantasy Grounds - Basic Roleplaying (BRP) Ruleset,"SmiteWorks USA, LLC",2014.0,24.99
301200,Frederic: Evil Strikes Back,Forever Entertainment S. A.,2014.0,7.99
301690,Cobi Treasure Deluxe,Cobra Mobile,2013.0,2.99
300870,Fantasy Grounds - Ultimate Upgrade,"SmiteWorks USA, LLC",2014.0,109.99
285050,Showtime!,Myrtilus Entertainment,2013.0,5.99
303330,Fantasy Grounds - Rolemaster Classic Ruleset,"SmiteWorks USA, LLC",2014.0,19.99
279560,Dracula 4 and  5 - Special Steam Edition,Koalabs,2014.0,7.99
304590,Europa Universalis IV: Wealth of Nations E-book,Paradox Development Studio,2014.0,1.99
279622,Europa Universalis IV: Trade Nations Unit Pack,Paradox Development Studio,2014.0,1.99
279620,Expansion - Europa Universalis IV: Wealth of Nations,Paradox Development Studio,2014.0,9.99
279621,Europa Universalis IV: Muslim Ships Unit Pack,Paradox Development Studio,2014.0,1.99
304400,Arma 3 DLC Bundle 1,Bohemia Interactive,2014.0,19.99
291473,RPG Maker VX Ace - Royal Tiles Resource Pack,Sherman3D,2014.0,9.99
288520,Arma 3 Karts,Bohemia Interactive,2014.0,1.99
294750,Anomaly Defenders,11 bit studios,2014.0,9.99
303940,CAPSULE,"Adam Saltsman,Robin Arnott",2012.0,4.99
244950,Where is my Heart?,Schulenburg Software,2014.0,7.99
301180,Euro Truck Simulator 2 - Flip Paint Designs,SCS Software,2014.0,1.99
286380,Strata,Graveck,2014.0,3.99
288650,HTR+ Slot Car Simulation,QUByte Interactive,2014.0,6.99
294690,Putt-Putt® Joins the Circus,Humongous Entertainment,2000.0,6.99
293920,Spirited Heart Deluxe,Winter Wolves,2011.0,19.99
281602,Agarest Zero - DLC Bundle #3,Idea Factory,2014.0,4.99
304490,El Starter Pack 2.0,KOG,2014.0,9.99
304491,El Adventurer Pack 2.0,KOG,2014.0,39.99
295630,Defense Zone 2,Artem Kotov,2014.0,2.99
285110,GearCity,Visual Entertainment And Technologies,2014.0,16.99
242760,The Forest,Endnight Games Ltd,2014.0,14.99
302470,Battle Mages,Targem Games,2003.0,3.99
259041,State of Decay - Lifeline,Undead Labs,2014.0,6.99
290770,The Fall,Over The Moon,2014.0,9.99
301250,SPORT1 Live : Duel,Sport1 GmbH,2014.0,4.99
301360,Kill Fun Yeah,Arctic Anteater,2014.0,9.99
283020,The Campaign Series: Fall Weiss,Wastelands Interactive,2014.0,14.99
303410,Dysan the Shapeshifter,Wild Games Studio,2014.0,1.99
270510,EPOCH,Uppercut Games Pty Ltd,2014.0,9.99
303730,Eador. Masters of the Broken World - Allied Forces,Snowbird Games,2014.0,3.99
284770,Enigmatis 2: The Mists of Ravenwood,Artifex Mundi,2013.0,9.99
306200,The Happy Hereafter,"Alawar,Mirball Games",2013.0,3.99
301730,300 Dwarves,Artifex Mundi,2013.0,6.99
279260,Richard &amp; Alice,Owl Cave,2014.0,5.99
249610,Galactic Arms Race,Evolutionary Games,2014.0,2.99
247730,Nether: Resurrected,Phosphor Games Studio,2014.0,4.99
293940,Kill The Bad Guy,Exkee,2014.0,9.99
205090,BIT.TRIP FLUX,Gaijin Games,2014.0,9.99
263120,Ludwig,ovos,2014.0,9.99
261530,Lifeless Planet Premier Edition,Stage 2 Studios,2014.0,19.99
301460,Electronic Super Joy: Groove City,"Michael Todd Games,Yazar Media Group LLC",2014.0,4.99
251020,Railroad X,"TREND, Soft Pro",2014.0,39.99
306160,Dead Bits (Soundtrack),Microblast Games,2014.0,0.99
267680,US Diesel Locomotives - Set 1,"TREND, Soft Pro",2014.0,13.99
275170,US Diesel Locomotives - Set 2,"TREND, Soft Pro",2014.0,13.99
268750,Magicite,SmashGames,2014.0,9.99
286360,Shadows on the Vatican Act I: Greed,"10th Art Studio,Adventure Productions",2014.0,6.99
301740,Castle: Never Judge a Book by its Cover,Gunnar Games,2013.0,9.99
294929,Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,Ubisoft - San Francisco,2014.0,2.99
294930,Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,Ubisoft - San Francisco,2014.0,2.99
281750,Munin,Gojira,2014.0,4.99
294931,Rocksmith® 2014 – James Gang - “Funk #49”,Ubisoft - San Francisco,2014.0,2.99
305780,Echo of the Wilds,Anthony Case,2014.0,8.99
270570,Reversion - The Escape (1st Chapter),3f Interactive,2012.0,0.99
256190,Enemy Front,CI Games,2014.0,29.99
262900,Smooth Operators,Heydeck Games,2013.0,2.99
302290,Infinite Game Works Episode 0,Sakura River Interactive,2014.0,12.99
297490,Spy Chameleon - RGB Agent,Unfinished Pixel,2014.0,4.99
303790,Faery - Legends of Avalon,Spiders Studio,2014.0,9.99
280040,A Wizard's Lizard,Lost Decade Games,2014.0,9.99
263040,Bot Colony,North Side,2014.0,14.99
223830,Xenonauts,Goldhawk Interactive,2014.0,24.99
307640,Stick RPG 2: Director's Cut,XGen Studios,2011.0,19.99
307090,Fancy Skulls,tequibo,2014.0,8.99
307390,Canyon Capers - Rio Fever,Crazy Moo Games,2014.0,1.99
298280,XenoRaptor,Peter Cleary,2014.0,9.99
292930,Black Mirror I,"Future Games,Unknown Identity",2003.0,9.99
303470,Rush for Glory,Parseh Game Studio,2014.0,14.99
306170,Cities in Motion 2: Players Choice Vehicle Pack,Colossal Order Ltd.,2014.0,4.99
294934,Rocksmith® 2014 – Godsmack - “Awake”,Ubisoft - San Francisco,2014.0,2.99
294936,Rocksmith® 2014 – Godsmack - “I Stand Alone”,Ubisoft - San Francisco,2014.0,2.99
294935,Rocksmith® 2014 – Godsmack - “Cryin’ Like a Bitch”,Ubisoft - San Francisco,2014.0,2.99
294937,Rocksmith® 2014 – Godsmack - “Love-Hate-Sex-Pain”,Ubisoft - San Francisco,2014.0,2.99
304290,Heroes Rise: The Hero Project,Choice of Games,2013.0,6.99
308140,Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,"SmiteWorks USA, LLC",2014.0,7.99
297100,Beyond Space Remastered Edition,Silesia Games Sp. z o.o.,2014.0,4.99
300320,The Few,BlackMoon Design,2014.0,7.99
222570,GP20 Burlington Northern Add-on Livery,Reppo,2009.0,4.99
255260,Pro Cycling Manager 2014,Cyanide Studio,2014.0,9.99
295430,Call of Duty®: Ghosts - Bling Pack,Infinity Ward,2014.0,1.99
295437,Call of Duty®: Ghosts - Astronaut Special Character,Infinity Ward,2014.0,1.99
295436,Call of Duty®: Ghosts - Spectrum Pack,Infinity Ward,2014.0,1.99
295434,Call of Duty®: Ghosts - Heavy Metal Pack,Infinity Ward,2014.0,1.99
295433,Call of Duty®: Ghosts - Koi Pack,Infinity Ward,2014.0,1.99
295432,Call of Duty®: Ghosts - Fitness Pack,Infinity Ward,2014.0,1.99
295431,Call of Duty®: Ghosts - Extinction Pack,Infinity Ward,2014.0,1.99
295435,Call of Duty®: Ghosts - Unicorn Pack,Infinity Ward,2014.0,1.99
310260,RIFT: Upgrade Bundle Pack,Trion Worlds,2014.0,59.99
310280,RIFT: Glory of the Ascended Pack,Trion Worlds,2014.0,99.99
310240,RIFT: Classic Collector’s Pack,Trion Worlds,2014.0,39.99
310300,RIFT: Laethys' Fortune Pack,Trion Worlds,2014.0,149.99
256390,MotoGP™14,Milestone S.r.l.,2014.0,19.99
297960,MotoGP™14 Laguna Seca Red Bull US Grand Prix,Milestone S.r.l.,2014.0,2.99
260309,Company of Heroes 2 - The Western Front Armies,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,19.99
284580,ZAMB! Biomutant Extermination,Nano Games,2014.0,4.99
287370,CoH 2 - The Western Front Armies: US Forces,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,12.99
287371,CoH 2 - The Western Front Armies: Oberkommando West,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,12.99
297950,MotoGP™14 Season Pass,Milestone S.r.l.,2014.0,5.99
294940,Rocksmith® 2014 – The Surfaris - “Wipe Out”,Ubisoft - San Francisco,2014.0,2.99
294941,Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,Ubisoft - San Francisco,2014.0,2.99
294942,Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,Ubisoft - San Francisco,2014.0,2.99
294958,Rocksmith® 2014 – Surf Rock Song Pack,Ubisoft - San Francisco,2014.0,7.99
282090,GRID Autosport - Black Edition Pack,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,4.99
305181,Sniper Elite 3 - Camouflage Weapons Pack,Rebellion,2014.0,3.99
305182,Sniper Elite 3 - Hunter Weapons Pack,Rebellion,2014.0,3.99
305187,Sniper Elite 3 - Allied Reinforcements Outfit Pack,Rebellion,2014.0,8.99
230230,Divinity: Original Sin (Classic),Larian Studios,2014.0,39.99
283230,Spoiler Alert,MEGAFUZZ,2014.0,2.99
304020,Euro Truck Simulator 2 - Polish Paint Jobs Pack,SCS Software,2014.0,0.99
304213,Euro Truck Simulator 2 - Canadian Paint Jobs Pack,SCS Software,2014.0,0.99
291480,Warface,Crytek,2014.0,0
303880,Triblaster,"oeFun, Inc.",2014.0,2.99
267771,Talisman - Character Pack #6 - Gambler,Nomad Games,2014.0,1.99
302790,Momodora III,rdein,2014.0,1.99
256529,GG1 PRR Silver Add-on Livery,Dovetail Games,2009.0,4.99
297590,Monsters Ate My Birthday Cake,SleepNinja Games,2014.0,7.99
311920,Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,"SmiteWorks USA, LLC",2014.0,5.99
311921,Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,"SmiteWorks USA, LLC",2014.0,5.99
241240,Contraption Maker,Game Dev Castle,2014.0,7.99
252830,Claire,Hailstorm Games,2014.0,9.99
312020,Bounders and Cads,Wax Lyrical Games,2013.0,1.99
285960,Q*bert: Rebooted,"Sideline Amusements,Gonzo Games",2014.0,4.99
292910,Deponia: The Complete Journey,Daedalic Entertainment,2014.0,39.99
293840,Cult of the Wind,North of Earth,2014.0,9.99
281060,Reversion - The Meeting (2nd Chapter),3f Interactive,2013.0,4.99
252750,MouseCraft,Crunching Koalas,2014.0,9.99
313520,Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,"SmiteWorks USA, LLC",2014.0,9.99
294960,Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,Ubisoft - San Francisco,2014.0,2.99
294961,Rocksmith® 2014 – The Libertines - “What Katie Did”,Ubisoft - San Francisco,2014.0,2.99
294959,Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,Ubisoft - San Francisco,2014.0,2.99
294962,Rocksmith® 2014 – The Libertines Song Pack,Ubisoft - San Francisco,2014.0,7.99
302120,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,Alawar,2012.0,9.99
302730,Namariel Legends: Iron Lord Premium Edition,Shaman Games Studio,2013.0,6.99
300360,Evil Pumpkin: The Lost Halloween,Two Desperados,2014.0,9.99
286730,Gunship!,Microprose,2000.0,6.99
310830,Retrobooster,Really Slick,2014.0,14.99
313960,Exodus,Galhmac Game Studio,2013.0,0.99
304500,Rooms: The Main Building,HandMade Game,2014.0,9.99
302390,Necronomicon: The Dawning of Darkness,Cryo Interactive,2001.0,4.99
292180,X-Plane 10 Global - 64 Bit,Laminar Research,2014.0,771.71
293900,Pivvot,Fixpoint Productions Ltd.,2014.0,4.99
312220,Tales of Adventure 2,"XIAOYAO,BetaSparkUK",2014.0,9.99
279623,Expansion - Europa Universalis IV: Res Publica,Paradox Development Studio,2014.0,4.99
310030,Europa Universalis IV: Republican Music Pack,Paradox Development Studio,2014.0,1.99
295222,Europa Universalis IV: Indian Ships Unit Pack,Paradox Development Studio,2014.0,1.99
310070,The Nightmare Cooperative,Lucky Frame,2014.0,4.99
255420,Magic 2015 - Duels of the Planeswalkers,Stainless Games,2014.0,9.99
307800,Hero Siege - The Karp of Doom,"Elias Viglione,Jussi Kukkonen",2014.0,2.99
302590,Of Guards And Thieves,Subvert Games,2016.0,0
295221,Europa Universalis IV: Indian Subcontinent Unit Pack,Paradox Development Studio,2014.0,1.99
303590,Hidden in Plain Sight,Adam Spragg,2014.0,5.99
294280,Scooby Doo! &amp; Looney Tunes Cartoon Universe: Adventure,WayForward Technologies Inc.,2014.0,19.99
311040,Rulers of Nations,Eversim,2014.0,19.99
265141,Innistrad Card Collection,Stainless Games,2014.0,4.99
265142,Theros Card Collection,Stainless Games,2014.0,4.99
